Shipment Date,CountryName,Product,BDS$_Value,,,,,,,
20-Jun-13,Canada,SAILS,$558.00,,,,,,,
21-Jun-13,United States,RUM,"$596,268.18",,,,,,,
24-Jun-13,United States,SWEETENED BISCUITS,"$83,611.00",,,,,,,
24-Jun-13,Canada,CUT FLOWERS,$705.00,,,,,,,
24-Jun-13,Canada,CUT FLOWERS,$625.00,,,,,,,
25-Jun-13,United States,SAILS,"$3,084.00",,,,,,,
25-Jun-13,United States,SAILS,"$16,138.00",,,,,,,
25-Jun-13,United States,SAILS,"$27,608.42",,,,,,,
25-Jun-13,United States,SAILS,$874.00,,,,,,,
25-Jun-13,United States,SAILS,"$1,502.00",,,,,,,
25-Jun-13,United States,SAILS,"$2,270.00",,,,,,,
25-Jun-13,United States,SAILS,"$9,078.16",,,,,,,
25-Jun-13,United States,SAILS,$848.00,,,,,,,
26-Jun-13,Canada,SWEETENED & UNSWEETENED BISCUITS,"$35,518.30",,,,,,,
26-Jun-13,Canada,RUM,"$116,786.88",,,,,,,
27-Jun-13,United States,RESISTORS,"$193,927.16",,,,,,,
27-Jun-13,United States,RUM,"$601,260.18",,,,,,,
01-Jul-13,Canada,CUT FLOWERS,"$1,951.00",,,,,,,
01-Jul-13,Canada,CUT FLOWERS,"$1,838.89",,,,,,,
01-Jul-13,Canada,PEPPER,"$1,570.00",,,,,,,
02-Jul-13,United States,SAILS,"$2,560.00",,,,,,,
02-Jul-13,United States,SAILS,"$1,350.00",,,,,,,
02-Jul-13,United States,SAILS,"$4,600.00",,,,,,,
02-Jul-13,United States,SAILS,"$1,559.50",,,,,,,
02-Jul-13,United States,SAILS,"$24,582.00",,,,,,,
02-Jul-13,United States,SAILS,"$8,633.82",,,,,,,
02-Jul-13,United States,RUM,"$236,497.86",,,,,,,
02-Jul-13,Canada,CUT FLOWERS,$649.00,,,,,,,
03-Jul-13,United States,SAILS,"$4,686.00",,,,,,,
03-Jul-13,United States,RUM,"$475,742.00",,,,,,,
03-Jul-13,United States,BEER,"$60,964.00",,,,,,,
03-Jul-13,United States,RUM,"$118,778.52",,,,,,,
03-Jul-13,United States,RUM,"$118,847.96",,,,,,,
03-Jul-13,Canada,RUM,"$125,034.84",,,,,,,
03-Jul-13,Canada,RUM,"$720,523.10",,,,,,,
03-Jul-13,Canada,RUM,"$29,856.00",,,,,,,
03-Jul-13,Canada,BREADFRUIT,$630.00,,,,,,,
04-Jul-13,United States,RESISTORS,"$247,174.08",,,,,,,
04-Jul-13,United States,TORTUGA RUM CAKES,"$147,961.60",,,,,,,
08-Jul-13,United States,RUM,"$167,087.12",,,,,,,
08-Jul-13,United States,RUM,"$1,041,144.36",,,,,,,
08-Jul-13,United States,RUM,"$214,266.00",,,,,,,
08-Jul-13,United States,RUM,"$59,486.32",,,,,,,
08-Jul-13,Canada,RUM,"$245,893.92",,,,,,,
08-Jul-13,Canada,CUT FLOWERS,"$1,156.00",,,,,,,
08-Jul-13,Canada,CUT FLOWERS,"$1,099.18",,,,,,,
08-Jul-13,Canada,BREADFRUIT,"$2,300.00",,,,,,,
10-Jul-13,United States,SAILS,$912.00,,,,,,,
10-Jul-13,United States,SAILS,$743.50,,,,,,,
10-Jul-13,United States,SAILS,"$6,792.82",,,,,,,
10-Jul-13,United States,SAILS,"$12,330.10",,,,,,,
10-Jul-13,United States,SAILS,$932.00,,,,,,,
10-Jul-13,United States,RUM,"$192,690.52",,,,,,,
10-Jul-13,Canada,RUM,"$2,760.00",,,,,,,
11-Jul-13,United States,RESISTORS,"$182,697.42",,,,,,,
12-Jul-13,United States,SAILS,"$1,817.00",,,,,,,
12-Jul-13,United States,RUM,"$942,101.64",,,,,,,
12-Jul-13,United States,RUM,"$125,191.26",,,,,,,
12-Jul-13,United States,RUM,"$139,002.10",,,,,,,
12-Jul-13,United States,TORTUGA RUM CAKES,"$139,961.84",,,,,,,
12-Jul-13,United States,RUM,"$59,528.24",,,,,,,
12-Jul-13,United States,RUM,"$59,528.24",,,,,,,
15-Jul-13,United States,BREADFRUIT,"$5,000.00",,,,,,,
15-Jul-13,United States,RUM,"$397,512.12",,,,,,,
15-Jul-13,Canada,BREADFRUIT,"$2,260.00",,,,,,,
15-Jul-13,Canada,SPINACH,"$2,260.00",,,,,,,
16-Jul-13,United States,SAILS,"$20,237.52",,,,,,,
16-Jul-13,United States,SAILS,"$8,756.00",,,,,,,
16-Jul-13,United States,SAILS,"$1,092.00",,,,,,,
16-Jul-13,United States,RUM,"$99,351.66",,,,,,,
16-Jul-13,United States,RUM,"$118,068.06",,,,,,,
17-Jul-13,United States,RUM,"$204,730.42",,,,,,,
17-Jul-13,Canada,RUM,"$245,880.84",,,,,,,
18-Jul-13,United States,FRUTEE,"$23,795.00",,,,,,,
18-Jul-13,United States,RUM,"$1,395,348.48",,,,,,,
18-Jul-13,United States,RUM,"$243,664.46",,,,,,,
18-Jul-13,United States,TORTUGA RUM CAKES,"$65,447.60",,,,,,,
18-Jul-13,Canada,RUM,"$119,170.72",,,,,,,
22-Jul-13,United States,RUM,"$873,946.30",,,,,,,
22-Jul-13,Canada,RUM,"$245,616.96",,,,,,,
23-Jul-13,United States,MALT,"$27,950.00",,,,,,,
23-Jul-13,United States,PLUS,"$27,950.00",,,,,,,
23-Jul-13,Canada,BREADFRUIT,"$3,250.00",,,,,,,
24-Jul-13,United States,SAILS,"$10,707.28",,,,,,,
24-Jul-13,United States,SAILS,"$2,277.60",,,,,,,
24-Jul-13,United States,SAILS,"$2,063.60",,,,,,,
24-Jul-13,United States,SAILS,"$8,416.00",,,,,,,
24-Jul-13,United States,SAILS,"$2,818.40",,,,,,,
24-Jul-13,United States,SAILS,"$3,264.80",,,,,,,
24-Jul-13,Canada,RUM,"$18,316.30",,,,,,,
24-Jul-13,Canada,RUM,"$95,664.80",,,,,,,
26-Jul-13,United States,RUM,"$265,318.66",,,,,,,
26-Jul-13,United States,RUM,"$58,506.40",,,,,,,
26-Jul-13,United States,RUM,"$984,857.16",,,,,,,
26-Jul-13,United States,RUM,"$144,904.00",,,,,,,
26-Jul-13,United States,TORTUGA RUM CAKES,"$144,387.20",,,,,,,
26-Jul-13,United States,RUM,"$118,962.64",,,,,,,
30-Jul-13,United States,SWEETENED BISCUITS,"$92,443.00",,,,,,,
30-Jul-13,United States,SAILS,"$1,502.00",,,,,,,
30-Jul-13,United States,SAILS,$860.00,,,,,,,
30-Jul-13,United States,SWEETENED BISCUITS,"$44,887.04",,,,,,,
30-Jul-13,United States,SAILS,"$12,438.00",,,,,,,
30-Jul-13,Canada,BREADFRUIT,"$3,000.00",,,,,,,
31-Jul-13,United States,SAILS,"$2,000.00",,,,,,,
31-Jul-13,United States,RESISTORS,"$259,580.62",,,,,,,
06-Aug-13,United States,RUM,"$609,352.70",,,,,,,
06-Aug-13,Canada,CUT FLOWERS,$548.00,,,,,,,
06-Aug-13,Canada,CUT FLOWERS,$524.74,,,,,,,
06-Aug-13,Canada,BREADFRUITS,"$1,500.00",,,,,,,
07-Aug-13,United States,KOLA TONIC,"$27,183.00",,,,,,,
07-Aug-13,United States,SAILS,"$2,676.00",,,,,,,
07-Aug-13,United States,SAILS,"$13,539.66",,,,,,,
07-Aug-13,United States,SAILS,"$1,000.00",,,,,,,
07-Aug-13,United States,RUM,"$190,615.88",,,,,,,
07-Aug-13,United States,SAILS,$60.00,,,,,,,
07-Aug-13,United States,RUM,"$118,977.88",,,,,,,
07-Aug-13,United States,SAILS,"$2,800.00",,,,,,,
07-Aug-13,Canada,RUM,"$6,930.00",,,,,,,
08-Aug-13,United States,RESISTORS,"$146,835.52",,,,,,,
08-Aug-13,Canada,BEER,"$65,988.00",,,,,,,
09-Aug-13,United States,RUM,"$59,853.00",,,,,,,
09-Aug-13,United States,USED VEGETABLE OIL,"$1,200.00",,,,,,,
09-Aug-13,United States,RUM,"$224,352.00",,,,,,,
09-Aug-13,United States,RUM,"$119,039.20",,,,,,,
12-Aug-13,United States,FLAVOURED SYRUPS,"$37,267.80",,,,,,,
12-Aug-13,United States,RUM,"$60,167.06",,,,,,,
12-Aug-13,United States,RUM,"$838,607.70",,,,,,,
12-Aug-13,United States,RUM,"$59,874.62",,,,,,,
12-Aug-13,United States,RUM,"$59,874.62",,,,,,,
12-Aug-13,Canada,RUM,"$122,451.92",,,,,,,
12-Aug-13,Canada,CUT FLOWERS,$550.50,,,,,,,
12-Aug-13,Canada,CUT FLOWERS,$487.22,,,,,,,
13-Aug-13,United States,BREADFRUIT,"$2,500.00",,,,,,,
13-Aug-13,United States,SAILS,$954.40,,,,,,,
13-Aug-13,United States,SAILS,"$1,180.00",,,,,,,
13-Aug-13,United States,SAILS,"$1,016.00",,,,,,,
13-Aug-13,United States,SAILS,"$3,960.00",,,,,,,
13-Aug-13,United States,SAILS,"$1,352.00",,,,,,,
14-Aug-13,United States,TORTUGA RUM CAKES,"$137,454.80",,,,,,,
15-Aug-13,United States,RESISTORS,$800.00,,,,,,,
15-Aug-13,United States,RESISTORS,"$97,434.70",,,,,,,
15-Aug-13,United States,TORTUGA RUM CAKES,"$127,715.20",,,,,,,
15-Aug-13,Canada,RUM,"$10,411.52",,,,,,,
16-Aug-13,United States,RUM,"$208,936.00",,,,,,,
19-Aug-13,United States,MAUBY SYRUP,"$11,655.00",,,,,,,
19-Aug-13,United States,SWEETENED BISCUITS,"$88,428.52",,,,,,,
19-Aug-13,United States,BREADFRUIT,"$2,500.00",,,,,,,
19-Aug-13,Canada,CUT FLOWERS,$488.00,,,,,,,
19-Aug-13,Canada,CUT FLOWERS,$459.62,,,,,,,
20-Aug-13,United States,SAILS,"$1,914.00",,,,,,,
20-Aug-13,United States,SAILS,"$3,174.00",,,,,,,
20-Aug-13,United States,SAILS,"$3,496.00",,,,,,,
20-Aug-13,United States,SAILS,"$14,284.32",,,,,,,
20-Aug-13,United States,SAILS,"$6,694.80",,,,,,,
20-Aug-13,Canada,SAILS,"$3,326.28",,,,,,,
22-Aug-13,United States,SAILS,"$21,248.00",,,,,,,
23-Aug-13,United States,BREADFRUIT,"$2,500.00",,,,,,,
26-Aug-13,United States,RUM,"$60,088.28",,,,,,,
26-Aug-13,United States,RUM,"$119,868.68",,,,,,,
26-Aug-13,Canada,RUM,"$2,602.88",,,,,,,
26-Aug-13,Canada,RUM,"$112,161.28",,,,,,,
26-Aug-13,Canada,RUM,"$245,833.96",,,,,,,
26-Aug-13,Canada,CUT FLOWERS,$488.00,,,,,,,
26-Aug-13,Canada,CUT FLOWERS,$524.74,,,,,,,
27-Aug-13,United States,SWEETENED BISCUITS,"$37,320.48",,,,,,,
27-Aug-13,United States,RESISTORS,$270.40,,,,,,,
27-Aug-13,United States,RESISTORS,"$254,313.50",,,,,,,
27-Aug-13,Canada,CUT FLOWERS,$851.50,,,,,,,
28-Aug-13,United States,RUM,"$261,952.00",,,,,,,
29-Aug-13,United States,RESISTORS,"$296,359.04",,,,,,,
30-Aug-13,United States,RUM,"$59,831.26",,,,,,,
30-Aug-13,United States,BREADFRUIT,"$2,000.00",,,,,,,
30-Aug-13,United States,RUM,"$224,352.00",,,,,,,
30-Aug-13,United States,RUM,"$119,335.28",,,,,,,
30-Aug-13,Canada,RUM,"$245,823.04",,,,,,,
02-Sep-13,United States,RUM,"$156,471.44",,,,,,,
02-Sep-13,Canada,CUT FLOWERS,$463.00,,,,,,,
03-Sep-13,United States,BREADFRUIT,"$2,000.00",,,,,,,
03-Sep-13,United States,TORTUGA RUM CAKES,"$128,284.48",,,,,,,
03-Sep-13,Canada,RUM,"$29,912.00",,,,,,,
03-Sep-13,Canada,BREADFRUIT,"$1,500.00",,,,,,,
04-Sep-13,United States,JUICE DRINKS,"$29,787.50",,,,,,,
04-Sep-13,United States,TORTUGA RUM CAKES,"$62,560.64",,,,,,,
05-Sep-13,United States,RESISTORS,"$270,324.26",,,,,,,
06-Sep-13,United States,UNSWEETENED BISCUITS,"$85,997.20",,,,,,,
06-Sep-13,United States,RUM,"$407,496.12",,,,,,,
09-Sep-13,Canada,CUT FLOWERS,$488.00,,,,,,,
09-Sep-13,Canada,CUT FLOWERS,$587.24,,,,,,,
11-Sep-13,United States,SAILS,"$2,190.00",,,,,,,
11-Sep-13,United States,SAILS,"$7,944.12",,,,,,,
11-Sep-13,United States,RESISTORS,"$276,541.60",,,,,,,
11-Sep-13,United States,RESISTORS,$525.00,,,,,,,
11-Sep-13,United States,SAILS,"$2,752.00",,,,,,,
11-Sep-13,United States,RUM,"$696,580.50",,,,,,,
11-Sep-13,Canada,BREADFRUIT,"$3,000.00",,,,,,,
12-Sep-13,United States,RUM,"$99,254.90",,,,,,,
12-Sep-13,United States,RUM,"$119,601.98",,,,,,,
13-Sep-13,United States,RESISTORS,$722.00,,,,,,,
16-Sep-13,United States,SWEETENED BISCUITS,"$44,887.06",,,,,,,
16-Sep-13,United States,RUM,"$78,494.00",,,,,,,
16-Sep-13,Canada,CUT FLOWERS,$518.00,,,,,,,
16-Sep-13,Canada,CUT FLOWERS,$628.64,,,,,,,
17-Sep-13,United States,SAILS,"$11,954.48",,,,,,,
17-Sep-13,United States,PRODUCE,"$1,500.00",,,,,,,
17-Sep-13,United States,SAILS,"$13,506.08",,,,,,,
17-Sep-13,United States,SAILS,"$1,049.50",,,,,,,
17-Sep-13,Canada,SAILS,"$1,179.52",,,,,,,
17-Sep-13,Canada,SAILS,"$4,032.60",,,,,,,
17-Sep-13,Canada,SWEETENED & UNSWEETENED BISCUITS,"$37,615.00",,,,,,,
18-Sep-13,United States,SAILS,"$2,160.00",,,,,,,
18-Sep-13,United States,SAILS,"$4,048.00",,,,,,,
18-Sep-13,United States,RUM,"$480,449.88",,,,,,,
18-Sep-13,United States,RUM,"$59,934.34",,,,,,,
18-Sep-13,Canada,RUM,"$245,915.74",,,,,,,
19-Sep-13,United States,RESISTORS,"$175,782.28",,,,,,,
19-Sep-13,United States,RUM,"$224,466.00",,,,,,,
23-Sep-13,United States,MAGARINE,"$9,932.00",,,,,,,
23-Sep-13,United States,RUM,"$832,404.30",,,,,,,
23-Sep-13,Canada,RUM,"$245,843.76",,,,,,,
23-Sep-13,Canada,CUT FLOWERS,$518.00,,,,,,,
23-Sep-13,Canada,CUT FLOWERS,$628.64,,,,,,,
24-Sep-13,United States,SAILS,"$2,078.00",,,,,,,
24-Sep-13,United States,SAILS,"$1,828.46",,,,,,,
24-Sep-13,United States,SAILS,"$11,559.32",,,,,,,
24-Sep-13,United States,SAILS,"$1,780.00",,,,,,,
24-Sep-13,United States,SAILS,"$8,102.34",,,,,,,
24-Sep-13,United States,RUM,"$196,002.14",,,,,,,
24-Sep-13,United States,TORTUGA RUM CAKES,"$145,632.00",,,,,,,
24-Sep-13,Canada,RUM,"$20,378.40",,,,,,,
24-Sep-13,Canada,RUM,"$117,378.24",,,,,,,
24-Sep-13,Canada,RUM,"$111,547.20",,,,,,,
24-Sep-13,Canada,BREADFRUIT,"$1,500.00",,,,,,,
27-Sep-13,Canada,BREADFRUIT,"$3,000.00",,,,,,,
30-Sep-13,United States,CORN MEAL,"$65,079.00",,,,,,,
30-Sep-13,United States,USED VEGETABLE OIL,"$1,200.00",,,,,,,
30-Sep-13,United States,RESISTORS,"$170,083.48",,,,,,,
30-Sep-13,United States,TORTUGA RUM CAKES,"$141,897.60",,,,,,,
30-Sep-13,Canada,CUT FLOWERS,$518.00,,,,,,,
30-Sep-13,Canada,CUT FLOWERS,$535.92,,,,,,,
01-Oct-13,United States,SAILS,"$2,148.00",,,,,,,
01-Oct-13,United States,SAILS,"$2,589.00",,,,,,,
01-Oct-13,United States,SAILS,"$12,843.44",,,,,,,
01-Oct-13,United States,SAILS,"$8,672.24",,,,,,,
01-Oct-13,United States,RUM,"$229,903.58",,,,,,,
01-Oct-13,United States,RUM,"$118,068.06",,,,,,,
01-Oct-13,United States,RUM,"$178,873.46",,,,,,,
02-Oct-13,United States,RESISTORS,"$229,354.58",,,,,,,
03-Oct-13,United States,RUM,"$525,563.18",,,,,,,
04-Oct-13,Canada,RUM,"$109,425.12",,,,,,,
04-Oct-13,Canada,RUM,"$51,690.24",,,,,,,
04-Oct-13,Canada,RUM,"$450,529.28",,,,,,,
07-Oct-13,United States,UNSWEETENED BISCUITS,"$37,504.42",,,,,,,
07-Oct-13,United States,RUM,"$60,224.08",,,,,,,
07-Oct-13,United States,RUM,"$59,879.98",,,,,,,
07-Oct-13,United States,RUM,"$608,904.12",,,,,,,
07-Oct-13,United States,RUM,"$59,824.30",,,,,,,
07-Oct-13,Canada,RUM,"$245,988.78",,,,,,,
07-Oct-13,Canada,CUT FLOWERS,$533.00,,,,,,,
07-Oct-13,Canada,CUT FLOWERS,$628.64,,,,,,,
08-Oct-13,United States,SAILS,"$1,322.00",,,,,,,
08-Oct-13,United States,SAILS,"$18,764.08",,,,,,,
08-Oct-13,United States,SAILS,"$2,938.00",,,,,,,
08-Oct-13,United States,SAILS,"$1,032.50",,,,,,,
08-Oct-13,United States,RESISTORS,$10.00,,,,,,,
08-Oct-13,United States,RESISTORS,"$149,200.60",,,,,,,
09-Oct-13,United States,JUICE DRINKS,"$31,050.00",,,,,,,
09-Oct-13,United States,KOLA TONIC,"$12,096.00",,,,,,,
09-Oct-13,United States,CHOCOLATE,"$5,080.00",,,,,,,
10-Oct-13,United States,TORTUGA RUM CAKES,"$148,822.20",,,,,,,
11-Oct-13,United States,RUM,"$354,204.18",,,,,,,
11-Oct-13,United States,RUM,"$63,196.80",,,,,,,
14-Oct-13,United States,MAUBY SYRUP,"$37,350.00",,,,,,,
14-Oct-13,Canada,CUT FLOWERS,$533.00,,,,,,,
14-Oct-13,Canada,RUM,"$162,032.16",,,,,,,
14-Oct-13,Canada,CUT FLOWERS,$601.04,,,,,,,
15-Oct-13,United States,SAILS,"$8,031.00",,,,,,,
15-Oct-13,United States,SAILS,"$3,988.00",,,,,,,
15-Oct-13,United States,SAILS,"$9,915.88",,,,,,,
15-Oct-13,United States,SAILS,"$5,758.00",,,,,,,
15-Oct-13,United States,RUM,"$212,350.24",,,,,,,
15-Oct-13,United States,SAILS,"$1,972.00",,,,,,,
16-Oct-13,United States,RESISTORS,"$167,859.78",,,,,,,
16-Oct-13,United States,BEER,"$10,540.27",,,,,,,
16-Oct-13,United States,SHANDY,"$10,540.27",,,,,,,
16-Oct-13,United States,STALLION STOUT,"$10,979.45",,,,,,,
16-Oct-13,United States,RESISTORS,$21.60,,,,,,,
16-Oct-13,Canada,RUM,"$245,698.74",,,,,,,
17-Oct-13,United States,UNSWEETENED BISCUITS,"$39,421.00",,,,,,,
17-Oct-13,United States,TORTUGA RUM CAKES,"$136,663.40",,,,,,,
18-Oct-13,United States,RUM,"$59,406.24",,,,,,,
18-Oct-13,United States,RUM,"$973,261.80",,,,,,,
18-Oct-13,United States,RUM,"$59,326.24",,,,,,,
21-Oct-13,United States,ESSENCE,"$35,526.00",,,,,,,
21-Oct-13,Canada,CUT FLOWERS,$548.00,,,,,,,
21-Oct-13,Canada,CUT FLOWERS,$606.24,,,,,,,
22-Oct-13,United States,SAILS,"$4,968.00",,,,,,,
22-Oct-13,United States,SAILS,"$5,098.16",,,,,,,
22-Oct-13,United States,SAILS,"$2,864.00",,,,,,,
22-Oct-13,United States,SAILS,"$4,900.00",,,,,,,
22-Oct-13,United States,SAILS,"$1,742.40",,,,,,,
23-Oct-13,United States,RUM,"$59,787.62",,,,,,,
24-Oct-13,United States,RESISTORS,"$255,476.12",,,,,,,
24-Oct-13,United States,TORTUGA RUM CAKES,"$61,116.00",,,,,,,
24-Oct-13,Canada,RUM,"$110,647.68",,,,,,,
24-Oct-13,Canada,ASSORTED CHOCOLATES,"$1,025.00",,,,,,,
25-Oct-13,United States,RUM,"$156,507.30",,,,,,,
28-Oct-13,United States,RUM,"$397,512.12",,,,,,,
28-Oct-13,Canada,CUT FLOWERS,$578.00,,,,,,,
28-Oct-13,Canada,CUT FLOWERS,$656.24,,,,,,,
29-Oct-13,United States,SAILS,"$2,490.00",,,,,,,
29-Oct-13,United States,SAILS,"$16,105.64",,,,,,,
29-Oct-13,United States,RUM,"$59,873.04",,,,,,,
29-Oct-13,Canada,SAILS,"$25,928.00",,,,,,,
29-Oct-13,Canada,RUM,"$245,537.36",,,,,,,
29-Oct-13,Canada,PRODUCE,"$1,800.00",,,,,,,
30-Oct-13,United States,RUM,"$199,084.42",,,,,,,
04-Nov-13,United States,SWEETENED BISCUITS,"$85,385.26",,,,,,,
04-Nov-13,United States,SWEETENED BISCUITS,"$46,439.04",,,,,,,
04-Nov-13,Canada,CUT FLOWERS,$533.00,,,,,,,
04-Nov-13,Canada,SYRUPS,"$42,300.00",,,,,,,
04-Nov-13,Canada,CUT FLOWERS,$656.24,,,,,,,
05-Nov-13,United States,SAILS,$910.00,,,,,,,
05-Nov-13,United States,SAILS,"$1,132.00",,,,,,,
05-Nov-13,United States,SAILS,"$6,352.00",,,,,,,
05-Nov-13,United States,SAILS,"$26,076.64",,,,,,,
05-Nov-13,United States,SAILS,$872.00,,,,,,,
05-Nov-13,United States,SAILS,"$2,582.00",,,,,,,
05-Nov-13,United States,RUM,"$316,824.12",,,,,,,
05-Nov-13,Canada,RUM,"$103,385.60",,,,,,,
05-Nov-13,Canada,MARGARINE,"$2,205.20",,,,,,,
05-Nov-13,Canada,AVOCADOS,"$2,050.00",,,,,,,
06-Nov-13,United States,RUM,"$59,963.04",,,,,,,
06-Nov-13,United States,RUM,"$59,873.04",,,,,,,
06-Nov-13,Canada,RUM,"$245,740.18",,,,,,,
08-Nov-13,United States,RESISTORS,"$144,138.74",,,,,,,
08-Nov-13,United States,CAKE,"$61,632.00",,,,,,,
11-Nov-13,United States,SWEETENED BISCUITS,"$85,698.66",,,,,,,
11-Nov-13,United States,RESISTORS,"$374,696.68",,,,,,,
11-Nov-13,Canada,CUT FLOWERS,$533.00,,,,,,,
11-Nov-13,Canada,CONDIMENTS,"$10,800.00",,,,,,,
11-Nov-13,Canada,CUT FLOWERS,$656.24,,,,,,,
12-Nov-13,United States,SAILS,"$12,438.00",,,,,,,
12-Nov-13,United States,SAILS,"$4,086.00",,,,,,,
12-Nov-13,United States,SAILS,"$13,345.58",,,,,,,
12-Nov-13,United States,SAILS,"$3,834.00",,,,,,,
12-Nov-13,United States,RUM,"$56,040.80",,,,,,,
12-Nov-13,United States,RUM,"$468,151.92",,,,,,,
12-Nov-13,United States,RUM,"$59,675.50",,,,,,,
12-Nov-13,Canada,SAILS,"$1,198.00",,,,,,,
12-Nov-13,Canada,RUM,"$245,896.10",,,,,,,
13-Nov-13,Canada,RUM,$856.00,,,,,,,
13-Nov-13,Canada,PRODUCE,"$1,750.00",,,,,,,
14-Nov-13,United States,RESISTORS,"$1,512.00",,,,,,,
15-Nov-13,United States,ASSORTED CHOCOLATES,"$1,248.00",,,,,,,
18-Nov-13,United States,RUM,"$132,563.06",,,,,,,
18-Nov-13,Canada,SWEETENED & UNSWEETENED BISCUITS,"$39,315.00",,,,,,,
18-Nov-13,Canada,CUT FLOWERS,$518.00,,,,,,,
18-Nov-13,Canada,CUT FLOWERS,$662.74,,,,,,,
19-Nov-13,United States,CONDIMENTS,"$48,823.00",,,,,,,
19-Nov-13,United States,MAGARINE,"$5,975.80",,,,,,,
19-Nov-13,United States,TORTUGA RUM CAKES,"$61,998.40",,,,,,,
20-Nov-13,United States,SAILS,"$5,980.00",,,,,,,
20-Nov-13,United States,PLUS,"$6,800.00",,,,,,,
20-Nov-13,United States,SAILS,"$6,008.00",,,,,,,
20-Nov-13,United States,SAILS,"$2,401.30",,,,,,,
20-Nov-13,United States,SAILS,"$4,012.00",,,,,,,
20-Nov-13,United States,SAILS,"$8,090.00",,,,,,,
20-Nov-13,United States,SAILS,"$1,588.80",,,,,,,
20-Nov-13,United States,RESISTORS,"$130,489.92",,,,,,,
25-Nov-13,United States,SAILS,"$2,401.30",,,,,,,
25-Nov-13,Canada,CUT FLOWERS,$583.00,,,,,,,
25-Nov-13,Canada,CUT FLOWERS,$725.24,,,,,,,
26-Nov-13,United States,SAILS,"$2,480.00",,,,,,,
26-Nov-13,United States,SAILS,"$2,518.70",,,,,,,
26-Nov-13,United States,SAILS,"$1,860.00",,,,,,,
26-Nov-13,United States,SAILS,"$2,566.80",,,,,,,
26-Nov-13,United States,RESISTORS,"$166,885.10",,,,,,,
29-Nov-13,United States,RUM,"$59,771.52",,,,,,,
29-Nov-13,United States,RUM,"$243,731.04",,,,,,,
29-Nov-13,United States,RUM,"$119,289.92",,,,,,,
29-Nov-13,United States,RUM,"$239,443.96",,,,,,,
02-Dec-13,Canada,CUT FLOWERS,$663.00,,,,,,,
02-Dec-13,Canada,CUT FLOWERS,$787.74,,,,,,,
03-Dec-13,United States,SAILS,"$5,576.00",,,,,,,
03-Dec-13,United States,SAILS,"$2,988.00",,,,,,,
03-Dec-13,United States,SAILS,"$7,025.88",,,,,,,
03-Dec-13,United States,SAILS,"$5,181.70",,,,,,,
03-Dec-13,United States,RESISTORS,"$186,762.20",,,,,,,
03-Dec-13,United States,RUM,"$198,756.06",,,,,,,
03-Dec-13,United States,TORTUGA RUM CAKES,"$144,702.20",,,,,,,
03-Dec-13,Canada,SPINACH,"$1,910.00",,,,,,,
04-Dec-13,Canada,RUM,"$89,600.00",,,,,,,
04-Dec-13,Canada,RUM,"$72,599.44",,,,,,,
09-Dec-13,Canada,CUT FLOWERS,$693.00,,,,,,,
09-Dec-13,Canada,CUT FLOWERS,"$1,022.74",,,,,,,
10-Dec-13,United States,SAILS,"$3,272.00",,,,,,,
10-Dec-13,United States,SAILS,"$14,766.04",,,,,,,
10-Dec-13,United States,SAILS,"$3,415.80",,,,,,,
10-Dec-13,United States,RESISTORS,"$218,555.86",,,,,,,
10-Dec-13,United States,RUM,"$579,213.78",,,,,,,
10-Dec-13,United States,TORTUGA RUM CAKES,"$128,480.00",,,,,,,
10-Dec-13,United States,RESISTORS,"$2,640.00",,,,,,,
10-Dec-13,Canada,BREADFRUIT,"$2,370.00",,,,,,,
11-Dec-13,United States,SWEETENED & UNSWEETENED BISCUITS,"$80,838.80",,,,,,,
13-Dec-13,United States,SWEETENED BISCUITS,"$46,439.04",,,,,,,
13-Dec-13,United States,RUM,"$271,576.47",,,,,,,
13-Dec-13,Canada,RUM,"$240,452.94",,,,,,,
16-Dec-13,United States,USED VEGETABLE OIL,"$1,200.00",,,,,,,
17-Dec-13,United States,SAILS,"$2,140.40",,,,,,,
17-Dec-13,United States,SAILS,"$5,870.00",,,,,,,
17-Dec-13,United States,SAILS,"$2,527.40",,,,,,,
17-Dec-13,United States,SAILS,"$3,489.00",,,,,,,
17-Dec-13,Canada,BREADFRUIT,"$4,000.00",,,,,,,
18-Dec-13,Canada,CUT FLOWERS,$628.00,,,,,,,
18-Dec-13,Canada,CUT FLOWERS,$725.24,,,,,,,
20-Dec-13,United States,UNSWEETENED BISCUITS,"$80,197.92",,,,,,,
20-Dec-13,United States,RUM,"$60,200.68",,,,,,,
20-Dec-13,United States,RUM,"$24,836.00",,,,,,,
20-Dec-13,United States,RUM,"$119,501.36",,,,,,,
20-Dec-13,Canada,RUM,"$240,473.20",,,,,,,
27-Dec-13,United States,TORTUGA RUM CAKES,"$61,186.40",,,,,,,
31-Dec-13,Canada,RUM,"$167,408.40",,,,,,,
02-Jan-14,United States,RUM,"$403,258.34",,,,,,,
02-Jan-14,United States,RUM,"$55,151.00",,,,,,,
02-Jan-14,United States,RUM,"$206,400.00",,,,,,,
02-Jan-14,United States,RUM,"$119,547.48",,,,,,,
02-Jan-14,Canada,RUM,"$240,500.92",,,,,,,
03-Jan-14,United States,SAILS,"$2,790.00",,,,,,,
03-Jan-14,United States,SAILS,"$1,499.20",,,,,,,
